template_id,segment_id,lifecycle_stage,goal,theme,tone_preferences,hook_used,feature_reference,content_english,content_hindi,ctr_percent,engagement_percent,performance_class,performance_tag,is_active,weight_multiplier
TPL-8D2C1993,S1,churned,Increase gamification engagement • re-engagement & recovering lost habits,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Progress update,Streak Reminders,You're making progress! Keep up the good work and stay on track for a stronger comeback.,आपकी प्रगति देखें! अच्छा काम कर रहे हैं और फिर से मजबूत वापसी के लिए अपने लक्ष्यों पर ध्यान केंद्रित रखें।,,,UNTESTED,No Data Yet,True,1.0
TPL-97ACDB8E,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Streak Reminder,Daily Habit Tracking,You're on a roll! Keep your streak going with our daily habit tracker.,आपकी स्ट्रीक को बनाए रखें! दैनिक आदत ट्रैकर का उपयोग करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-6C165001,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Log → Feedback,Habit Progress Analysis,See how far you've come! Get insights into your habit progress and adjust your strategy.,आपकी आदत की प्रगति देखें! अपनी रणनीति को संशोधित करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-581EA621,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Missed Goal Alert,Daily Habit Tracking,Don't miss a beat! Get reminders to stay on track and achieve your goals.,नहीं छोड़ें! अपने लक्ष्यों को प्राप्त करने के लिए ट्रैक करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-C89E875A,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Progress-Focused,Habit Streaks,Celebrate your wins and keep moving forward! Build a streak that'll motivate you to achieve more.,आपकी जीतों को मनाएं और आगे बढ़ें! एक स्ट्रीक बनाएं जो आपको अधिक प्राप्त करने के लिए प्रेरित करे।,,,UNTESTED,No Data Yet,True,1.0
TPL-0E53A2DC,S1,trial,Increase gamification engagement • rapid adoption & habit formation,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Adjust Loop,Habit Progress Analysis,Make adjustments to stay on track! Get data-driven insights to optimize your habit formation.,स्ट्रीक में बदलाव करें! डेटा-आधारित दृष्टिकोण के साथ अपनी आदतों को सुधारें।,,,UNTESTED,No Data Yet,True,1.0
TPL-0201A421,S1,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Log your progress today!,Daily Habit Tracking,You're one step closer to crushing your goal! Track your daily habits and stay on track.,आज अपनी प्रगति लॉग करें! अपने लक्ष्य को हासिल करने के लिए दैनिक आदतों का ट्रैक करें और आगे बढ़ें।,,,UNTESTED,No Data Yet,True,1.0
TPL-36F08A5B,S1,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Don't let streaks slip away!,Streak Reminders,"You're missing a day, but you can still get back on track! Get reminders to help you stay consistent.",आपकी सीरीज़ फिसलने के लिए नहीं दें! एक दिन में वापस आ जाने के लिए आपको प्रेरित करने के लिए रिमाइंडर्स प्राप्त करें।,,,UNTESTED,No Data Yet,True,1.0
TPL-7EFB622E,S1,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Your goal is within reach!,Goal Progress,You've made it this far! Keep pushing forward and celebrate your progress along the way.,आपका लक्ष्य आसानी से हासिल करने के लिए तैयार है! आगे बढ़ें और अपनी प्रगति पर जश्न मनाएं।,,,UNTESTED,No Data Yet,True,1.0
TPL-A45AFF06,S1,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Missed goal alert!,Goal Missions,"You missed your daily goal, but you can still get back on track! Review your progress and adjust your strategy.","आपका दैनिक लक्ष्य पूरा नहीं हुआ, लेकिन आप फिर से ट्रैक पर आ सकते हैं! अपनी प्रगति को समीक्षा करें और अपनी रणनीति में बदलाव लाएं।",,,UNTESTED,No Data Yet,True,1.0
TPL-691A0BF9,S1,inactive,Increase gamification engagement • compelling return value proposition,Accomplishment,"Progress-focused, not appearance-obsessed, Warm accountability",Adjust and move forward!,Feedback Loop,You've received feedback on your progress! Use it to adjust your strategy and keep moving forward.,आपकी प्रगति पर फीडबैक मिला है! इसे अपनी रणनीति में बदलाव लाने और आगे बढ़ने के लिए उपयोग करें।,,,UNTESTED,No Data Yet,True,1.0
